,year,category,movie,nominee,is_winner
4515,1969,SOUND,Finian's Rainbow| (1969),Warner Bros.-Seven Arts Studio Sound Department,False
4516,1969,SOUND,Funny Girl| (1969),Columbia Studio Sound Department,False
4517,1969,SOUND,Oliver!| (1969),Shepperton Studio Sound Department,True
4518,1969,SOUND,Star!| (1969),20th Century-Fox Studio Sound Department,False
4519,1969,SPECIAL VISUAL EFFECTS,Ice Station Zebra| (1969),"Hal Millar, J. McMillan Johnson",False
4520,1969,SPECIAL VISUAL EFFECTS,2001: A Space Odyssey| (1969),Stanley Kubrick,True
4521,1969,WRITING (Screenplay--based on material from another medium),The Lion in Winter| (1969),James Goldman,True
4522,1969,WRITING (Screenplay--based on material from another medium),The Odd Couple| (1969),Neil Simon,False
4523,1969,WRITING (Screenplay--based on material from another medium),Oliver!| (1969),Vernon Harris,False
4524,1969,WRITING (Screenplay--based on material from another medium),"Rachel, Rachel| (1969)",Stewart Stern,False
4525,1969,WRITING (Screenplay--based on material from another medium),Rosemary's Baby| (1969),Roman Polanski,False
4526,1969,WRITING (Story and Screenplay--written directly for the screen),The Battle of Algiers| (1969),"Franco Solinas, Gillo Pontecorvo",False
4527,1969,WRITING (Story and Screenplay--written directly for the screen),Faces| (1969),John Cassavetes,False
4528,1969,WRITING (Story and Screenplay--written directly for the screen),Hot Millions| (1969),"Ira Wallach, Peter Ustinov",False
4529,1969,WRITING (Story and Screenplay--written directly for the screen),The Producers| (1969),Mel Brooks,True
4530,1969,WRITING (Story and Screenplay--written directly for the screen),2001: A Space Odyssey| (1969),"Stanley Kubrick, Arthur C. Clarke",False
4531,1970,ACTOR,Anne of the Thousand Days| (1970),Richard Burton,False
4532,1970,ACTOR,Midnight Cowboy| (1970),Dustin Hoffman,False
4533,1970,ACTOR,"Goodbye, Mr. Chips| (1970)",Peter O'Toole,False
4534,1970,ACTOR,Midnight Cowboy| (1970),Jon Voight,False
4535,1970,ACTOR,True Grit| (1970),John Wayne,True
4536,1970,ACTOR IN A SUPPORTING ROLE,The Reivers| (1970),Rupert Crosse,False
4537,1970,ACTOR IN A SUPPORTING ROLE,Bob & Carol & Ted & Alice| (1970),Elliott Gould,False
4538,1970,ACTOR IN A SUPPORTING ROLE,Easy Rider| (1970),Jack Nicholson,False
4539,1970,ACTOR IN A SUPPORTING ROLE,Anne of the Thousand Days| (1970),Anthony Quayle,False
4540,1970,ACTOR IN A SUPPORTING ROLE,"They Shoot Horses, Don't They?| (1970)",Gig Young,True
4541,1970,ACTRESS,Anne of the Thousand Days| (1970),Genevieve Bujold,False
4542,1970,ACTRESS,"They Shoot Horses, Don't They?| (1970)",Jane Fonda,False
4543,1970,ACTRESS,The Sterile Cuckoo| (1970),Liza Minnelli,False
4544,1970,ACTRESS,The Happy Ending| (1970),Jean Simmons,False
4545,1970,ACTRESS,The Prime of Miss Jean Brodie| (1970),Maggie Smith,True
4546,1970,ACTRESS IN A SUPPORTING ROLE,Last Summer| (1970),Catherine Burns,False
4547,1970,ACTRESS IN A SUPPORTING ROLE,Bob & Carol & Ted & Alice| (1970),Dyan Cannon,False
4548,1970,ACTRESS IN A SUPPORTING ROLE,Cactus Flower| (1970),Goldie Hawn,True
4549,1970,ACTRESS IN A SUPPORTING ROLE,Midnight Cowboy| (1970),Sylvia Miles,False
4550,1970,ACTRESS IN A SUPPORTING ROLE,"They Shoot Horses, Don't They?| (1970)",Susannah York,False
4551,1970,ART DIRECTION,Anne of the Thousand Days| (1970),"Art Direction:  Maurice Carter, Lionel Couch;  Set Decoration:  Patrick McLoughlin",False
4552,1970,ART DIRECTION,"Gaily, Gaily| (1970)","Art Direction:  Robert Boyle, George B. Chan;  Set Decoration:  Edward Boyle, Carl Biddiscombe",False
4553,1970,ART DIRECTION,"Hello, Dolly!| (1970)","Art Direction:  John DeCuir, Jack Martin Smith, Herman Blumenthal;  Set Decoration:  Walter M. Scott, George Hopkins, Raphael Bretton",True
4554,1970,ART DIRECTION,Sweet Charity| (1970),"Art Direction:  Alexander Golitzen, George C. Webb;  Set Decoration:  Jack D. Moore",False
4555,1970,ART DIRECTION,"They Shoot Horses, Don't They?| (1970)",Art Direction:  Harry Horner;  Set Decoration:  Frank McKelvy,False
4556,1970,CINEMATOGRAPHY,Anne of the Thousand Days| (1970),Arthur Ibbetson,False
4557,1970,CINEMATOGRAPHY,Bob & Carol & Ted & Alice| (1970),Charles B. Lang,False
4558,1970,CINEMATOGRAPHY,Butch Cassidy and the Sundance Kid| (1970),Conrad Hall,True
4559,1970,CINEMATOGRAPHY,"Hello, Dolly!| (1970)",Harry Stradling,False
4560,1970,CINEMATOGRAPHY,Marooned| (1970),Daniel Fapp,False
4561,1970,COSTUME DESIGN,Anne of the Thousand Days| (1970),Margaret Furse,True
4562,1970,COSTUME DESIGN,"Gaily, Gaily| (1970)",Ray Aghayan,False
4563,1970,COSTUME DESIGN,"Hello, Dolly!| (1970)",Irene Sharaff,False
4564,1970,COSTUME DESIGN,Sweet Charity| (1970),Edith Head,False
4565,1970,COSTUME DESIGN,"They Shoot Horses, Don't They?| (1970)",Donfeld,False
4566,1970,DIRECTING,Alice's Restaurant| (1970),Arthur Penn,False
4567,1970,DIRECTING,Butch Cassidy and the Sundance Kid| (1970),George Roy Hill,False
4568,1970,DIRECTING,Midnight Cowboy| (1970),John Schlesinger,True
4569,1970,DIRECTING,"They Shoot Horses, Don't They?| (1970)",Sydney Pollack,False
4570,1970,DIRECTING,Z| (1970),Costa-Gavras,False
4571,1970,DOCUMENTARY (Feature),Arthur Rubinstein - The Love of Life| (1970),"Bernard Chevry, Producer",True
4572,1970,DOCUMENTARY (Feature),Before the Mountain Was Moved| (1970),"Robert K. Sharpe, Producer",False
4573,1970,DOCUMENTARY (Feature),In the Year of the Pig| (1970),"Emile de Antonio, Producer",False
4574,1970,DOCUMENTARY (Feature),The Olympics in Mexico| (1970),Comite Organizador de los Juegos de la XIX Olimpiada,False
4575,1970,DOCUMENTARY (Feature),The Wolf Men| (1970),"Irwin Rosten, Producer",False
4576,1970,DOCUMENTARY (Short Subject),Czechoslovakia 1968| (1970),"Denis Sanders and Robert M. Fresco, Producers",True
4577,1970,DOCUMENTARY (Short Subject),An Impression of John Steinbeck: Writer| (1970),"Donald Wrye, Producer",False
4578,1970,DOCUMENTARY (Short Subject),Jenny Is a Good Thing| (1970),"Joan Horvath, Producer",False
4579,1970,DOCUMENTARY (Short Subject),Leo Beuerman| (1970),"Arthur H. Wolf and Russell A. Mosser, Producers",False
4580,1970,DOCUMENTARY (Short Subject),The Magic Machines| (1970),"Joan Keller Stern, Producer",False
4581,1970,FILM EDITING,"Hello, Dolly!| (1970)",William Reynolds,False
4582,1970,FILM EDITING,Midnight Cowboy| (1970),Hugh A. Robertson,False
4583,1970,FILM EDITING,The Secret of Santa Vittoria| (1970),"William Lyon, Earle Herdan",False
4584,1970,FILM EDITING,"They Shoot Horses, Don't They?| (1970)",Fredric Steinkamp,False
4585,1970,FILM EDITING,Z| (1970),Françoise Bonnot,True
4586,1970,FOREIGN LANGUAGE FILM,Ådalen '31| (1970),Sweden,False
4587,1970,FOREIGN LANGUAGE FILM,The Battle of Neretva| (1970),Yugoslavia,False
4588,1970,FOREIGN LANGUAGE FILM,The Brothers Karamazov| (1970),Union of Soviet Socialist Republics,False
4589,1970,FOREIGN LANGUAGE FILM,My Night at Maud's| (1970),France,False
4590,1970,FOREIGN LANGUAGE FILM,Z| (1970),Algeria,True
4591,1970,MUSIC (Original Score--for a motion picture [not a musical]),Anne of the Thousand Days| (1970),Georges Delerue,False
4592,1970,MUSIC (Original Score--for a motion picture [not a musical]),Butch Cassidy and the Sundance Kid| (1970),Burt Bacharach,True
4593,1970,MUSIC (Original Score--for a motion picture [not a musical]),The Reivers| (1970),John Williams,False
4594,1970,MUSIC (Original Score--for a motion picture [not a musical]),The Secret of Santa Vittoria| (1970),Ernest Gold,False
4595,1970,MUSIC (Original Score--for a motion picture [not a musical]),The Wild Bunch| (1970),Jerry Fielding,False
4596,1970,MUSIC (Score of a Musical Picture--original or adaptation),"Goodbye, Mr. Chips| (1970)",Music and lyrics by Leslie Bricusse; adaptation score by John Williams,False
4597,1970,MUSIC (Score of a Musical Picture--original or adaptation),"Hello, Dolly!| (1970)",Adaptation score by Lennie Hayton and Lionel Newman,True
4598,1970,MUSIC (Score of a Musical Picture--original or adaptation),Paint Your Wagon| (1970),Adaptation score by Nelson Riddle,False
4599,1970,MUSIC (Score of a Musical Picture--original or adaptation),Sweet Charity| (1970),Adaptation score by Cy Coleman,False
4600,1970,MUSIC (Score of a Musical Picture--original or adaptation),"They Shoot Horses, Don't They?| (1970)",Adaptation score by John Green and Albert Woodbury,False
4601,1970,MUSIC (Song--Original for the Picture),The Sterile Cuckoo| (1970),Music by Fred Karlin; Lyrics by Dory Previn,False
4602,1970,MUSIC (Song--Original for the Picture),The Prime of Miss Jean Brodie| (1970),Music and Lyrics by Rod McKuen,False
4603,1970,MUSIC (Song--Original for the Picture),Butch Cassidy and the Sundance Kid| (1970),Music by Burt Bacharach; Lyrics by Hal David,True
4604,1970,MUSIC (Song--Original for the Picture),True Grit| (1970),Music by Elmer Bernstein; Lyrics by Don Black,False
4605,1970,MUSIC (Song--Original for the Picture),The Happy Ending| (1970),Music by Michel Legrand; Lyrics by Alan Bergman and Marilyn Bergman,False
4606,1970,BEST PICTURE,Anne of the Thousand Days| (1970),"Hal B. Wallis, Producer",False
4607,1970,BEST PICTURE,Butch Cassidy and the Sundance Kid| (1970),"John Foreman, Producer",False
4608,1970,BEST PICTURE,"Hello, Dolly!| (1970)","Ernest Lehman, Producer",False
4609,1970,BEST PICTURE,Midnight Cowboy| (1970),"Jerome Hellman, Producer",True
4610,1970,BEST PICTURE,Z| (1970),"Jacques Perrin and Hamed Rachedi, Producers",False
4611,1970,SHORT SUBJECT (Cartoon),It's Tough to Be a Bird| (1970),"Ward Kimball, Producer",True
4612,1970,SHORT SUBJECT (Cartoon),Of Men and Demons| (1970),"John Hubley and Faith Hubley, Producers",False
4613,1970,SHORT SUBJECT (Cartoon),Walking| (1970),"Ryan Larkin, Producer",False
4614,1970,SHORT SUBJECT (Live Action),Blake| (1970),"Doug Jackson, Producer",False
4615,1970,SHORT SUBJECT (Live Action),The Magic Machines| (1970),"Joan Keller Stern, Producer",True
4616,1970,SHORT SUBJECT (Live Action),People Soup| (1970),"Marc Merson, Producer",False
4617,1970,SOUND,Anne of the Thousand Days| (1970),John Aldred,False
4618,1970,SOUND,Butch Cassidy and the Sundance Kid| (1970),"William Edmondson, David Dockendorf",False
4619,1970,SOUND,"Gaily, Gaily| (1970)","Robert Martin, Clem Portman",False
4620,1970,SOUND,"Hello, Dolly!| (1970)","Jack Solomon, Murray Spivack",True
4621,1970,SOUND,Marooned| (1970),"Les Fresholtz, Arthur Piantadosi",False
4622,1970,SPECIAL VISUAL EFFECTS,"Krakatoa, East of Java| (1970)","Eugene Lourie, Alex Weldon",False
4623,1970,SPECIAL VISUAL EFFECTS,Marooned| (1970),Robbie Robertson,True
4624,1970,WRITING (Screenplay--based on material from another medium),Anne of the Thousand Days| (1970),"Screenplay by John Hale, Bridget Boland;  Adaptation by Richard Sokolove",False
4625,1970,WRITING (Screenplay--based on material from another medium),"Goodbye, Columbus| (1970)",Arnold Schulman,False
4626,1970,WRITING (Screenplay--based on material from another medium),Midnight Cowboy| (1970),Waldo Salt,True
4627,1970,WRITING (Screenplay--based on material from another medium),"They Shoot Horses, Don't They?| (1970)","James Poe, Robert E. Thompson",False
4628,1970,WRITING (Screenplay--based on material from another medium),Z| (1970),"Jorge Semprun, Costa-Gavras",False
4629,1970,WRITING (Story and Screenplay--based on material not previously published or produced),Bob & Carol & Ted & Alice| (1970),"Paul Mazursky, Larry Tucker",False
4630,1970,WRITING (Story and Screenplay--based on material not previously published or produced),Butch Cassidy and the Sundance Kid| (1970),William Goldman,True
4631,1970,WRITING (Story and Screenplay--based on material not previously published or produced),The Damned| (1970),"Story by Nicola Badalucco;   Screenplay by Nicola Badalucco, Enrico Medioli, Luchino Visconti",False
4632,1970,WRITING (Story and Screenplay--based on material not previously published or produced),Easy Rider| (1970),"Peter Fonda, Dennis Hopper, Terry Southern",False
4633,1970,WRITING (Story and Screenplay--based on material not previously published or produced),The Wild Bunch| (1970),"Story by Walon Green, Roy N. Sickner;  Screenplay by Walon Green, Sam Peckinpah",False
4634,1971,ACTOR,I Never Sang for My Father| (1971),Melvyn Douglas,False
4635,1971,ACTOR,The Great White Hope| (1971),James Earl Jones,False
4636,1971,ACTOR,Five Easy Pieces| (1971),Jack Nicholson,False
4637,1971,ACTOR,Love Story| (1971),Ryan O'Neal,False
4638,1971,ACTOR,Patton| (1971),George C. Scott,True
4639,1971,ACTOR IN A SUPPORTING ROLE,Lovers and Other Strangers| (1971),Richard Castellano,False
4640,1971,ACTOR IN A SUPPORTING ROLE,Little Big Man| (1971),Chief Dan George,False
4641,1971,ACTOR IN A SUPPORTING ROLE,I Never Sang for My Father| (1971),Gene Hackman,False
4642,1971,ACTOR IN A SUPPORTING ROLE,Love Story| (1971),John Marley,False
4643,1971,ACTOR IN A SUPPORTING ROLE,Ryan's Daughter| (1971),John Mills,True
4644,1971,ACTRESS,The Great White Hope| (1971),Jane Alexander,False
4645,1971,ACTRESS,Women in Love| (1971),Glenda Jackson,True
4646,1971,ACTRESS,Love Story| (1971),Ali MacGraw,False
4647,1971,ACTRESS,Ryan's Daughter| (1971),Sarah Miles,False
4648,1971,ACTRESS,Diary of a Mad Housewife| (1971),Carrie Snodgress,False
4649,1971,ACTRESS IN A SUPPORTING ROLE,Five Easy Pieces| (1971),Karen Black,False
4650,1971,ACTRESS IN A SUPPORTING ROLE,The Landlord| (1971),Lee Grant,False
4651,1971,ACTRESS IN A SUPPORTING ROLE,Airport| (1971),Helen Hayes,True
4652,1971,ACTRESS IN A SUPPORTING ROLE,M*A*S*H| (1971),Sally Kellerman,False
4653,1971,ACTRESS IN A SUPPORTING ROLE,Airport| (1971),Maureen Stapleton,False
4654,1971,ART DIRECTION,Airport| (1971),"Art Direction:  Alexander Golitzen, E. Preston Ames;  Set Decoration:  Jack D. Moore, Mickey S. Michaels",False
4655,1971,ART DIRECTION,The Molly Maguires| (1971),Art Direction:  Tambi Larsen;  Set Decoration:  Darrell Silvera,False
4656,1971,ART DIRECTION,Patton| (1971),"Art Direction:  Urie McCleary, Gil Parrondo;  Set Decoration:  Antonio Mateos, Pierre-Louis Thevenet",True
4657,1971,ART DIRECTION,Scrooge| (1971),"Art Direction:  Terry Marsh, Bob Cartwright;  Set Decoration:  Pamela Cornell",False
4658,1971,ART DIRECTION,Tora! Tora! Tora!| (1971),"Art Direction:  Jack Martin Smith, Yoshiro Muraki, Richard Day, Taizoh Kawashima;  Set Decoration:  Walter M. Scott, Norman Rockett, Carl Biddiscombe",False
4659,1971,CINEMATOGRAPHY,Airport| (1971),Ernest Laszlo,False
4660,1971,CINEMATOGRAPHY,Patton| (1971),Fred Koenekamp,False
4661,1971,CINEMATOGRAPHY,Ryan's Daughter| (1971),Freddie Young,True
4662,1971,CINEMATOGRAPHY,Tora! Tora! Tora!| (1971),"Charles F. Wheeler, Osami Furuya, Sinsaku Himeda, Masamichi Satoh",False
4663,1971,CINEMATOGRAPHY,Women in Love| (1971),Billy Williams,False
4664,1971,COSTUME DESIGN,Airport| (1971),Edith Head,False
4665,1971,COSTUME DESIGN,Cromwell| (1971),Nino Novarese,True
4666,1971,COSTUME DESIGN,Darling Lili| (1971),"Donald Brooks, Jack Bear",False
4667,1971,COSTUME DESIGN,The Hawaiians| (1971),Bill Thomas,False
4668,1971,COSTUME DESIGN,Scrooge| (1971),Margaret Furse,False
4669,1971,DIRECTING,Fellini Satyricon| (1971),Federico Fellini,False
4670,1971,DIRECTING,Love Story| (1971),Arthur Hiller,False
4671,1971,DIRECTING,M*A*S*H| (1971),Robert Altman,False
4672,1971,DIRECTING,Patton| (1971),Franklin J. Schaffner,True
4673,1971,DIRECTING,Women in Love| (1971),Ken Russell,False
4674,1971,DOCUMENTARY (Feature),Chariots of the Gods| (1971),"Dr. Harald Reinl, Producer",False
4675,1971,DOCUMENTARY (Feature),Jack Johnson| (1971),"Jim Jacobs, Producer",False
4676,1971,DOCUMENTARY (Feature),King: A Filmed Record...Montgomery to Memphis| (1971),"Ely Landau, Producer",False
4677,1971,DOCUMENTARY (Feature),Say Goodbye| (1971),"David H. Vowell, Producer",False
4678,1971,DOCUMENTARY (Feature),Woodstock| (1971),"Bob Maurice, Producer",True
4679,1971,DOCUMENTARY (Short Subject),The Gifts| (1971),"Robert McBride, Producer",False
4680,1971,DOCUMENTARY (Short Subject),Interviews with My Lai Veterans| (1971),"Joseph Strick, Producer",True
4681,1971,DOCUMENTARY (Short Subject),A Long Way from Nowhere| (1971),"Bob Aller, Producer",False
4682,1971,DOCUMENTARY (Short Subject),Oisin| (1971),"Vivien Carey and Patrick Carey, Producers",False
4683,1971,DOCUMENTARY (Short Subject),Time Is Running Out| (1971),"Horst Dallmayr and Robert Menegoz, Producers",False
4684,1971,FILM EDITING,Airport| (1971),Stuart Gilmore,False
4685,1971,FILM EDITING,M*A*S*H| (1971),Danford B. Greene,False
4686,1971,FILM EDITING,Patton| (1971),Hugh S. Fowler,True
4687,1971,FILM EDITING,Tora! Tora! Tora!| (1971),"James E. Newcom, Pembroke J. Herring, Inoue Chikaya",False
4688,1971,FILM EDITING,Woodstock| (1971),Thelma Schoonmaker,False
4689,1971,FOREIGN LANGUAGE FILM,First Love| (1971),Switzerland,False
4690,1971,FOREIGN LANGUAGE FILM,Hoa-Binh| (1971),France,False
4691,1971,FOREIGN LANGUAGE FILM,Investigation of a Citizen above Suspicion| (1971),Italy,True
4692,1971,FOREIGN LANGUAGE FILM,Paix Sur Les Champs| (1971),Belgium,False
4693,1971,FOREIGN LANGUAGE FILM,Tristana| (1971),Spain,False
4694,1971,MUSIC (Original Score),Airport| (1971),Alfred Newman,False
4695,1971,MUSIC (Original Score),Cromwell| (1971),Frank Cordell,False
4696,1971,MUSIC (Original Score),Love Story| (1971),Francis Lai,True
4697,1971,MUSIC (Original Score),Patton| (1971),Jerry Goldsmith,False
4698,1971,MUSIC (Original Score),Sunflower| (1971),Henry Mancini,False
4699,1971,MUSIC (Original Song Score),The Baby Maker| (1971),Music by Fred Karlin; lyrics by Tylwyth Kymry,False
4700,1971,MUSIC (Original Song Score),A Boy Named Charlie Brown| (1971),"Music by Rod McKuen and John Scott Trotter; lyrics by Rod McKuen, Bill Melendez and Al Shean; adaptation score by Vince Guaraldi",False
4701,1971,MUSIC (Original Song Score),Darling Lili| (1971),Music by Henry Mancini; lyrics by Johnny Mercer,False
4702,1971,MUSIC (Original Song Score),Let It Be| (1971),Music and lyrics by The Beatles,True
4703,1971,MUSIC (Original Song Score),Scrooge| (1971),Music and lyrics by Leslie Bricusse; adaptation score by Ian Fraser and Herbert W. Spencer,False
4704,1971,MUSIC (Song--Original for the Picture),Lovers and Other Strangers| (1971),Music by Fred Karlin; Lyrics by Robb Royer (aka Robb Wilson) and James Griffin (aka Arthur James),True
4705,1971,MUSIC (Song--Original for the Picture),Pieces of Dreams| (1971),Music by Michel Legrand; Lyrics by Alan Bergman and Marilyn Bergman,False
4706,1971,MUSIC (Song--Original for the Picture),Scrooge| (1971),Music and Lyrics by Leslie Bricusse,False
4707,1971,MUSIC (Song--Original for the Picture),Madron| (1971),Music by Riz Ortolani; Lyrics by Arthur Hamilton,False
4708,1971,MUSIC (Song--Original for the Picture),Darling Lili| (1971),Music by Henry Mancini; Lyrics by Johnny Mercer,False
4709,1971,BEST PICTURE,Airport| (1971),"Ross Hunter, Producer",False
